Time,X,Y,Z,Phi,Theta,Psi,U,V,W,P,Q,R,Speed,Beta_c,Alpha_c,Chi,delta_r,delta_s,n_prop
85.36,143.54708367648465,120.59354433966529,24.773814446583636,1.101861279227066,-2.674649055655201,49.12668926218629,2.39590381560872,0.4042165133549336,-0.0026511571871858,0.0013000063456462,0.0621917826275569,0.0509012258992934,2.4297640033451136,9.576277787560429,-0.0633998972184214,58.70296704974669,0.0004274890728741,0.0101208008524906,1525.0
85.38,143.57229053781015,120.63502516277067,24.776152888869525,1.101838615506996,-2.673425544220684,49.12773091943724,2.395906953937249,0.4042338249270795,-0.0026499304215279,0.0012972336863252,0.0621647179346048,0.0508401027878672,2.429769976617392,9.576668007609408,-0.0633704773037429,58.704398927046654,0.0004269232436316,0.0101161967426262,1525.0
85.4,143.59749645654347,120.6765067543216,24.7784903399828,1.10181597621753,-2.6722025498289166,49.128771342614286,2.395910087982111,0.4042511235714039,-0.0026487041336924,0.001294466179566,0.0621376662238622,0.0507790512382413,2.429775943628708,9.577057941946771,-0.0633410690059768,58.705829284561055,0.0004263581703388,0.0101115945115172,1525.0
85.42,143.62270143367084,120.71798911349,24.780826800336367,1.1017933613323836,-2.670980072249347,49.12981053315762,2.395913217748574,0.4042684092988526,-0.0026474783235258,0.0012917038164231,0.0621106274873797,0.0507180711695468,2.4297819043858286,9.577447590811463,-0.0633116723211028,58.70725812396907,0.0004257938519749,0.0101069941584244,1525.0
85.44,143.64790547017748,120.75947223944884,24.783162270342945,1.1017707708253492,-2.669758111251601,49.13084849250583,2.395916343241899,0.4042856821203608,-0.0026462529908744,0.0012889465879645,0.062083601717215,0.0506571625010002,2.429787858895515,9.57783695444223,-0.0632822872451262,58.70868544694806,0.0004252302875226,0.0101023956826065,1525.0
85.46000000000001,143.6731085670475,120.8009561313719,24.785496750415085,1.1017482046701936,-2.668536666605356,49.13188522209584,2.395919464467342,0.4043029420468536,-0.0026450281355846,0.001286194485274,0.0620565889054324,0.0505963251519029,2.42979380716452,9.57822603307764,-0.0632529137740013,58.71011125517348,0.0004246674759655,0.0100977990833266,1525.0
85.48,143.6983107252641,120.84244078843406,24.78783024096516,1.1017256628407344,-2.667315738080492,49.13292072336298,2.395922581430152,0.4043201890892458,-0.0026438037575027,0.0012834474994497,0.0620295890441046,0.0505355590416412,2.4297997491995913,9.578614826955953,-0.0632235519037587,58.71153555031896,0.0004241054162876,0.0100932043598474,1525.0
85.5,143.72351194580918,120.88392620981104,24.79016274240538,1.1017031453108148,-2.666095325446941,49.13395499774098,2.3959256941355735,0.4043374232584418,-0.002642579856475,0.0012807056216046,0.0620026021253104,0.0504748640896865,2.4298056850074667,9.579003336315251,-0.0631942016303275,58.71295833405626,0.0004235441074742,0.0100886115114275,1525.0
85.52,143.74871222966388,120.92541239467954,24.79249425514776,1.1016806520543032,-2.6648754284748373,49.13498804666187,2.395928802588843,0.4043546445653362,-0.002641356432348,0.0012779688428661,0.0619756281411342,0.0504142402155955,2.429811614594879,9.57939156139342,-0.0631648629497381,58.71437960805529,0.0004229835485137,0.0100840205373317,1525.0
85.54,143.7739115778081,120.9668993422172,24.794824779604166,1.1016581830450938,-2.6636560469343418,49.13601987155616,2.3959319067951936,0.4043718530208129,-0.0026401334849679,0.0012752371543768,0.0619486670836679,0.050353687339009,2.4298175379685523,9.57977950242803,-0.063135535857945,58.71579937398419,0.0004224237383945,0.0100794314368205,1525.0
85.56,143.79910999122075,121.0083870516026,24.797154316186273,1.101635738257106,-2.6624371805958185,49.13705047385266,2.39593500675985,0.404389048635746,-0.0026389110141812,0.0012725105472936,0.0619217189450089,0.0502932053796526,2.429823455135206,9.58016715965648,-0.0631062203509788,58.717217633509165,0.0004218646761059,0.0100748442091541,1525.0
85.58,143.82430747087972,121.04987552201526,24.799482865305585,1.1016133176642846,-2.6612188292297327,49.13807985497858,2.3959381024880324,0.4044062314209991,-0.0026376890198343,0.0012697890127887,0.0618947837172613,0.0502327942573368,2.4298293661015484,9.580554533315986,-0.0630769164247939,58.71863438829458,0.0004213063606399,0.0100702588535992,1525.0
85.60000000000001,143.84950401776183,121.09136475263564,24.801810427373436,1.1015909212406,-2.6600009926066517,49.13910801635953,2.3959411939849544,0.4044234013874258,-0.0026364675017735,0.0012670725420482,0.0618678613925379,0.0501724538919567,2.4298352708742854,9.580941623643488,-0.06304762407537,58.72004964000299,0.0004207487909893,0.0100656753694162,1525.0
85.62,143.87469963284286,121.13285474264516,24.804137002800985,1.101568548960048,-2.6587836704972965,49.140134959419505,2.395944281255824,0.4044405585458693,-0.0026352464598452,0.0012643611262732,0.0618409519629564,0.0501121842034914,2.4298411694601123,9.58132843087567,-0.0630183432987124,58.72146339029519,0.0004201919661479,0.0100610937558648,1525.0
85.64,143.89989431709753,121.17434549122616,24.806462591999217,1.1015462007966752,-2.6575668626724633,49.14116068558086,2.395947364305844,0.4044577029071629,-0.0026340258938958,0.0012616547566793,0.0618140554206414,0.0500519851120049,2.429847061865719,9.581714955249064,-0.0629890740908263,58.72287564082992,0.0004196358851108,0.0100565140122161,1525.0
85.66,143.92508807149957,121.21583699756188,24.808787195378937,1.1015238767245283,-2.656350568903152,49.14218519626436,2.395950443140209,0.4044748344821295,-0.0026328058037717,0.0012589534244965,0.0617871717577279,0.0499918565376454,2.4298529480977877,9.582101196999943,-0.0629598164476914,58.72428639326435,0.0004190805468754,0.0100519361377256,1525.0
85.68,143.95028089702163,121.25732926083656,24.811110813350787,1.1015015767176797,-2.6551347889603876,49.143208492889194,2.3959535177641107,0.4044919532815822,-0.0026315861893193,0.0012562571209694,0.0617603009663536,0.0499317984006453,2.429858828162994,9.582487156364364,-0.0629305703652876,58.72569564925356,0.0004185259504398,0.0100473601316618,1525.0
85.7,143.97547279463532,121.29882228023536,24.81343344632523,1.101479300750252,-2.6539195226154257,49.14423057687288,2.3959565881827327,0.4045090593163236,-0.002630367050385,0.0012535658373572,0.0617334430386667,0.0498718106213211,2.4298647020680053,9.58287283357814,-0.0629013358395946,58.72710341045102,0.0004179720948035,0.0100427859932889,1525.0
85.72,144.00066376531126,121.34031605494437,24.815755094712557,1.1014570487963935,-2.65270476963952,49.14525144963135,2.395959654401253,0.4045261525971462,-0.0026291483868152,0.0012508795649338,0.0617065979668212,0.0498118931200737,2.429870569819484,9.583258228876884,-0.0628721128666431,58.728509678508225,0.0004174189789668,0.0100382137218687,1525.0
85.74,144.025853810019,121.38181058415051,24.818075758922884,1.1014348208302025,-2.6514905298041547,49.14627111257895,2.3959627164248447,0.4045432331348327,-0.0026279301984563,0.0012481982949863,0.0616797657429772,0.0497520458173882,2.4298764314240824,9.583643342495987,-0.0628429014424129,58.72991445507496,0.0004168666019325,0.0100336433166696,1525.0
85.76,144.051042929727,121.42330586704183,24.820395439366155,1.1014126168259288,-2.6502768028808887,49.1472895671284,2.3959657742586744,0.4045603009401554,-0.0026267124851547,0.0012455220188175,0.061652946359303,0.0496922686338333,2.429882286888449,9.584028174670609,-0.0628137015629091,58.73131774179904,0.0004163149627036,0.0100290747769532,1525.0
85.78,144.0762311254028,121.46480190280715,24.822714136452145,1.1013904367577465,-2.64906358864141,49.14830681469088,2.3959688279079026,0.4045773560238767,-0.0026254952467569,0.0012428507277441,0.0616261398079721,0.0496325614900621,2.429888136219223,9.584412725635667,-0.0627845132240862,58.73271954032653,0.000415764060285,0.0100245081019856,1525.0
85.8,144.10141839801284,121.50629869063629,24.825031850590445,1.1013682805999303,-2.6478508868575066,49.14932285667587,2.395971877377684,0.4045943983967486,-0.0026242784831093,0.001240184413097,0.0615993460811658,0.0495729243068112,2.429893979423038,9.5847969956259,-0.0627553364219748,58.734119852301774,0.0004152138936829,0.0100199432910325,1525.0
85.82000000000001,144.1266047485225,121.54779622971996,24.827348582190485,1.1013461483267064,-2.6466386973011464,49.15033769449132,2.395974922673168,0.4046114280695134,-0.0026230621940583,0.0012375230662219,0.0615725651710727,0.0495133570049011,2.4298998165065195,9.585180984875793,-0.0627261711525801,58.73551867936714,0.0004146644619047,0.0100153803433621,1525.0
85.84,144.15179017789623,121.5892945192498,24.82966433166151,1.1013240399124005,-2.6454270197443464,49.1513513295436,2.395977963799497,0.4046284450529032,-0.0026218463794503,0.0012348666784786,0.0615457970698883,0.0494538595052355,2.4299056474762866,9.58556469361962,-0.0626970174118565,58.73691602316322,0.00041411576396,0.0100108192582379,1525.0
85.86,144.17697468709733,121.63079355841845,24.831979099412607,1.101301955331314,-2.644215853959303,49.1523637632374,2.3959810007618083,0.40464544935764,-0.0026206310391318,0.0012322152412417,0.0615190417698125,0.0493944317288024,2.4299114723389503,9.585948122091414,-0.0626678751958346,58.73831188532879,0.0004135677988578,0.0100062600349277,1525.0
85.88,144.20215827708816,121.67229334641937,24.834292885852676,1.1012798945577733,-2.643005199718339,49.15337499697591,2.395984033565234,0.4046624409944357,-0.0026194161729492,0.0012295687458994,0.0614922992630529,0.049335073596673,2.429917291101117,9.58633127052504,-0.0626387445005196,58.73970626750096,0.0004130205656093,0.0100017026726991,1525.0
85.9,144.22734094883,121.71379388244698,24.836605691390456,1.1012578575662069,-2.641795056793829,49.154385032160704,2.395987062214899,0.4046794199739924,-0.002618201780749,0.0012269271838547,0.0614655695418228,0.0492757850300019,2.4299231037693834,9.586714139154074,-0.0626096253218659,58.74109917131475,0.0004124740632289,0.0099971471708132,1525.0
85.92,144.25252270328315,121.75529516569668,24.838917516434503,1.1012358443309669,-2.6405854249583243,49.155393870191745,2.395990086715923,0.4046963863070019,-0.0026169878623776,0.0012242905465244,0.0614388525983408,0.0492165659500265,2.4299289103503408,9.58709672821192,-0.0625805176559296,58.74249059840364,0.0004119282907308,0.0099925935285417,1525.0
85.94,144.27770354140682,121.79679719536468,24.84122836139321,1.1012138548264814,-2.6393763039845055,49.15640151246739,2.39599310707342,0.4047133400041462,-0.0026157744176815,0.0012216588253402,0.0614121484248359,0.0491574162780684,2.4299347108505733,9.587479037931748,-0.062551421498665,58.74388055039914,0.0004113832471287,0.0099880417451499,1525.0
85.96000000000001,144.3028834641593,121.8382999706482,24.843538226674788,1.101191889027204,-2.6381676936451273,49.15740796038449,2.3959961232924982,0.4047302810760971,-0.0026145614465073,0.0012190320117472,0.0613854570135425,0.0490983359355324,2.429940505276657,9.587861068546506,-0.0625223368461029,58.745269028931,0.0004108389314404,0.0099834918199074,1525.0
85.98,144.3280624724977,121.87980349074536,24.845847112687284,1.10116994690764,-2.63695959371315,49.158413215338214,2.3959991353782595,0.4047472095335167,-0.0026133489487012,0.0012164100972053,0.0613587783567027,0.0490393248439061,2.4299462936351626,9.588242820288905,-0.0624932636942229,58.74665603562712,0.0004102953426845,0.0099789437520814,1525.0
86.0,144.35324056737826,121.9213077548552,24.84815501983857,1.1011480284422428,-2.6357520039615316,49.15941727872224,2.3960021433358003,0.4047641253870568,-0.0026121369241099,0.0012137930731882,0.0613321124465645,0.0489803829247602,2.4299520759326527,9.588624293391456,-0.0624642020390302,58.74804157211368,0.0004097524798797,0.0099743975409413,1525.0
86.02,144.37841774975612,121.96281276217763,24.850461948536346,1.1011261336055678,-2.634544924163486,49.160420151928555,2.3960051471702113,0.4047810286473594,-0.0026109253725798,0.0012111809311836,0.0613054592753822,0.0489215100997485,2.4299578521756837,9.589005488086444,-0.0624351518765557,58.749425640015026,0.000409210342048,0.009969853185752,1525.0
86.04,144.40359402058542,122.00431851191354,24.85276789918813,1.101104262372171,-2.633338354092254,49.161421836347735,2.3960081468865773,0.4047979193250566,-0.0026097142939574,0.0012085736626936,0.0612788188354155,0.048862706290608,2.429963622370804,9.589386404605971,-0.0624061132027536,58.75080824095368,0.0004086689282092,0.0099653106857825,1525.0
86.06,144.4287693808193,122.04582500326468,24.855072872201287,1.101082414716633,-2.6321322935212006,49.16242233336859,2.396011142489977,0.4048147974307703,-0.0026085036880892,0.0012059712592342,0.0612521911189331,0.0488039714191586,2.4299693865245566,9.58976704318184,-0.0623770860136799,58.75218937655044,0.0004081282373888,0.0099607700403042,1525.0
86.08,144.45394383140982,122.08733223543376,24.857376867982996,1.1010605906135604,-2.6309267422238705,49.16342164437848,2.3960141339854832,0.4048316629751127,-0.0026072935548217,0.0012033737123355,0.0612255761182112,0.0487453054073025,2.429975144643476,9.590147404045693,-0.0623480703053146,58.753569048424175,0.0004075882686105,0.009956231248586,1525.0
86.10000000000001,144.47911737330807,122.12884020762436,24.85967988694027,1.101038790037585,-2.62972169997391,49.164419770763146,2.396017121378164,0.4048485159686861,-0.0026060838940015,0.0012007810135418,0.0611989738255319,0.0486867081770252,2.42998089673409,9.590527487428972,-0.0623190660736627,58.75494725819214,0.0004070490209003,0.0099516943098971,1525.0
86.12,144.50429000746414,122.170348919041,24.861981929479946,1.1010170129633643,-2.628517166545016,49.16541671390678,2.396020104673081,0.4048653564220825,-0.0026048747054749,0.001198193154411,0.0611723842331833,0.0486281796503944,2.4299866428029215,9.590907293562845,-0.0622900733147296,58.756324007469594,0.0004065104932859,0.0099471592235082,1525.0
86.14,144.52946173482707,122.21185836888912,24.864282996008697,1.1009952593655814,-2.6273131417111153,49.166412475191976,2.3960230838752894,0.4048821843458845,-0.0026036659890886,0.0011956101265154,0.0611458073334599,0.0485697197495604,2.4299923828564833,9.591286822678263,-0.0622610920245205,58.75769929787023,0.0004059726847949,0.0099426259886883,1525.0
86.16,144.5546325563449,122.25336855637504,24.86658308693301,1.100973529218944,-2.626109625246185,49.167407055999746,2.3960260589898397,0.4048989997506644,-0.0026024577446891,0.0011930319214417,0.0611192431186616,0.0485113283967561,2.4299981169012836,9.59166607500604,-0.062232122199066,58.75907313100576,0.0004054355944588,0.0099380946047035,1525.0
86.18,144.57980247296464,122.294879480706,24.868882202659215,1.100951822498211,-2.624906616924354,49.16840045770958,2.3960290300217757,0.4049158026469849,-0.002601249972123,0.0011904585307899,0.0610926915810954,0.0484530055142962,2.4300038449438226,9.592045050776674,-0.0622031638343459,58.760445508486235,0.0004048992213084,0.0099335650708311,1525.0
86.2,144.60497148563232,122.33639114109012,24.871180343593466,1.100930139178117,-2.623704116519829,49.169392681699414,2.396031996976136,0.4049325930453986,-0.0026000426712367,0.0011878899461749,0.061066152713078,0.0483947510245785,2.430009566990594,9.592423750220489,-0.0621742169263654,58.7618164319199,0.0004043635643753,0.0099290373863376,1525.0
86.22,144.63013959529292,122.37790353673648,24.873477510141736,1.1009084792334711,-2.622502123806969,49.17038372934555,2.396034959857954,0.4049493709564484,-0.0025988358418768,0.0011853261592242,0.0610396265069299,0.0483365648500832,2.430015283048085,9.592802173567602,-0.0621452814711806,58.76318590291312,0.0004038286226947,0.0099245115504955,1525.0
86.24,144.65530680289044,122.41941666685504,24.875773702709846,1.1008868426391094,-2.6213006385602844,49.171373602022776,2.3960379186722554,0.4049661363906671,-0.0025976294838899,0.0011827671615795,0.0610131129549796,0.0482784469133718,2.430020993122774,9.593180321047903,-0.062116357464746,58.76455392307067,0.0004032943953003,0.0099199875625755,1525.0
86.26,144.68047310936788,122.46093053065664,24.87806892170343,1.100865229369816,-2.620099660554338,49.1723623011043,2.3960408734240626,0.4049828893585779,-0.0025964235971225,0.0011802129448971,0.0609866120495617,0.0482203971370888,2.4300266972211357,9.593558192891036,-0.0620874449031175,58.76592049399536,0.0004027608812295,0.0099154654218521,1525.0
86.28,144.7056385156672,122.50244512735306,24.880363167527957,1.1008436394005028,-2.618899189563846,49.17334982796182,2.3960438241183906,0.4049996298706941,-0.0025952181814212,0.0011776635008467,0.0609601237830181,0.0481624154439602,2.430032395349636,9.5939357893265,-0.0620585437822496,58.767285617288294,0.0004022280795203,0.0099109451275935,1525.0
86.3,144.7308030227294,122.54396045615697,24.88265644058872,1.100822072706031,-2.617699225363673,49.17433618396538,2.396046770760249,0.4050163579375191,-0.0025940132366325,0.0011751188211118,0.0609336481476948,0.0481045017567942,2.4300380875147334,9.594313110583505,-0.0620296540982237,58.768649294548865,0.0004016959892112,0.0099064266790743,1525.0
86.32000000000001,144.75596663149437,122.58547651628189,24.884948741290845,1.1008005292613374,-2.6164997677287403,49.17532137048357,2.396049713354642,0.4050330735695465,-0.0025928087626032,0.0011725788973892,0.0609071851359459,0.0480466559984808,2.43004377372288,9.594690156891073,-0.0620007758470197,58.77001152737467,0.0004011646093424,0.0099019100755643,1525.0
86.34,144.78112934290112,122.62699330694232,24.88724007003929,1.100779009041385,-2.615300816434169,49.176305388883385,2.3960526519065684,0.4050497767772601,-0.0025916047591797,0.0011700437213907,0.0608807347401307,0.0479888780919924,2.4300494539805224,9.595066928478,-0.0619719090246427,58.77137231736138,0.0004006339389557,0.009897395316338,1525.0
86.36,144.8062911578876,122.66851082735364,24.889530427238835,1.1007575120211106,-2.6141023712551066,49.177288240530224,2.39605558642102,0.4050664675711339,-0.0025904012262086,0.0011675132848407,0.0608542969526166,0.0479311679603827,2.4300551282940988,9.595443425572908,-0.0619430536271236,58.77273166610315,0.0004001039770939,0.0098928824006674,1525.0
86.38,144.8314520773908,122.71002907673208,24.891819813294095,1.1007360381755282,-2.6129044319669044,49.17826992678801,2.3960585169029844,0.4050831459616322,-0.0025891981635366,0.0011649875794776,0.0608278717657772,0.0478735255267867,2.4300607966700407,9.595819648404158,-0.0619142096504673,58.774089575192185,0.0003995747228013,0.0098883713278266,1525.0
86.4,144.8566121023466,122.7515480542948,24.89410822860951,1.1007145874796769,-2.611706998344963,49.17925044901909,2.3960614433574423,0.4050998119592094,-0.0025879955710103,0.0011624665970538,0.0608014591719926,0.0478159507144216,2.430066459114774,9.59619559719991,-0.0618853770906793,58.775446046218974,0.000399046175124,0.0098838620970875,1525.0
86.42,144.88177123368996,122.79306775925984,24.896395673589357,1.1006931599085696,-2.610510070164865,49.18022980858424,2.3960643657893694,0.4051164655743101,-0.0025867934484763,0.001159950329336,0.060775059163649,0.0477584434465856,2.4300721156347147,9.59657127218807,-0.0618565559438156,58.77680108077231,0.000398518333108,0.0098793547077218,1525.0
86.44,144.90692947235488,122.83458819084618,24.89868214863773,1.1006717554372714,-2.60931364720229,49.1812080068427,2.3960672842037356,0.4051331068173692,-0.0025855917957812,0.0011574387681032,0.0607486717331401,0.047701003646659,2.430077766236277,9.596946673596443,-0.061827746205856,58.77815468043915,0.000397991195801,0.0098748491590101,1525.0
86.46000000000001,144.93208681927425,122.87610934827364,24.90096765415856,1.1006503740409228,-2.6081177292329976,49.18218504515218,2.396070198605505,0.405149735698812,-0.0025843906127716,0.0011549319051489,0.0607222968728682,0.0476436312381034,2.430083410925864,9.597321801652477,-0.0617989478728311,58.77950684680466,0.000397464762253,0.0098703454502217,1525.0
86.48,144.95724327538005,122.91763123076292,24.903252190555612,1.1006290156946394,-2.606922316032923,49.183160924868886,2.396073108999636,0.4051663522290538,-0.0025831898992943,0.0011524297322798,0.0606959345752387,0.0475863261444612,2.4300890497098733,9.597696656583516,-0.0617701609407717,58.78085758145242,0.0003969390315152,0.0098658435806326,1525.0
86.5,144.98239884160324,122.95915383753568,24.90553575823247,1.100607680373536,-2.6057274073780796,49.18413564734739,2.396076015391081,0.4051829564185003,-0.0025819896551958,0.0011499322413166,0.0606695848326643,0.0475290882893563,2.4300946825946963,9.598071238616631,-0.0617413854056829,58.78220688596405,0.0003964140026377,0.0098613435495162,1525.0
86.52,145.0075535188738,123.00067716781442,24.90781835759256,1.1005863680528305,-2.604533003044632,49.18510921394076,2.396078917784788,0.4051995482775474,-0.0025807898803228,0.0011474394240935,0.0606432476375639,0.0474719175964941,2.4301003095867166,9.598445547978704,-0.0617126212635954,58.78355476191949,0.0003958896746755,0.0098568453561461,1525.0
86.54,145.03270730812068,123.04220122082252,24.910099989039125,1.1005650787077137,-2.6033391028088477,49.18608162600058,2.396081816185698,0.4052161278165815,-0.002579590574522,0.001144951272458,0.0606169229823639,0.0474148139896604,2.430105930692312,9.598819584896372,-0.061683868510489,58.784901210896955,0.0003953660466814,0.0098523489998,1525.0
86.56,145.05786021027183,123.08372599578428,24.912380652975244,1.100543812313378,-2.6021457064471214,49.18705288487686,2.3960847105987457,0.4052326950459792,-0.0025783917376401,0.001142467778272,0.0605906108594985,0.0473577773927229,2.430111545917853,9.599193349596115,-0.0616551271424453,58.786246234473005,0.0003948431177126,0.0098478544797557,1525.0
86.58,145.08301222625428,123.1252514919249,24.91466034980383,1.100522568845142,-2.6009528137359483,49.18802299191807,2.3960876010288628,0.4052492499761072,-0.0025771933695236,0.0011399889334094,0.0605643112614082,0.0473008077296293,2.4301171552697025,9.599566842304162,-0.0616263971554694,58.7875898342222,0.0003943208868255,0.0098433617952843,1525.0
86.60000000000001,145.108163356994,123.1667777084704,24.916939079927623,1.1005013482782224,-2.599760424451952,49.18899194847118,2.396090487480973,0.4052657926173227,-0.0025759954700194,0.0011375147297595,0.0605380241805373,0.0472439049244088,2.430122758754219,9.599940063246503,-0.0615976785455666,58.78893201171768,0.0003937993530777,0.0098388709456631,1525.0
86.62,145.13331360341596,123.20830464464773,24.919216843749187,1.100480150587939,-2.598568538371858,49.189959755881475,2.3960933699599956,0.4052823229799733,-0.0025747980389742,0.0011350451592237,0.0605117496093385,0.0471870689011715,2.4301283563777516,9.600313012648968,-0.0615689713087422,58.790272768530464,0.0003932785155296,0.0098343819301698,1525.0
86.64,145.1584629664442,123.24983229968473,24.92149364167092,1.1004589757496352,-2.5973771552725684,49.190926415493,2.396096248470843,0.4052988410743968,-0.0025736010762345,0.001132580213717,0.0604854875402716,0.0471302995841075,2.430133948146644,9.600685690737166,-0.0615402754410776,58.79161210623019,0.0003927583732415,0.0098298947480815,1525.0
86.66,145.18361144700174,123.29136067281009,24.923769474095057,1.1004378237386565,-2.5961862749310387,49.19189192864804,2.396099123018423,0.4053153469109214,-0.0025724045816472,0.001130119885169,0.0604592379658019,0.0470735968974884,2.430139534067233,9.60105809773646,-0.0615115909385527,58.79295002638453,0.000392238925275,0.0098254093986756,1525.0
86.68,145.2087590460106,123.3328897632534,24.926044341423655,1.1004166945303713,-2.5949958971243743,49.192856296687424,2.396101993607638,0.4053318404998657,-0.0025712085550589,0.0011276641655211,0.0604330008784004,0.0470169607656656,2.430145114145849,9.601430233872032,-0.0614829177972235,58.79428653055943,0.0003917201706952,0.0098209258812246,1525.0
86.7,145.23390576439186,123.37441957024514,24.928318244058605,1.1003955881002263,-2.593806021629785,49.19381952095049,2.396104860243385,0.4053483218515386,-0.0025700129963164,0.0011252130467293,0.0604067762705428,0.0469603911130711,2.430150688388815,9.601802099368811,-0.0614542560130953,58.795621620319274,0.0003912021085645,0.0098164441950078,1525.0
86.72,145.25905160306556,123.41595009301666,24.930591182401628,1.100374504423592,-2.592616648224605,49.194781602774945,2.396107722930554,0.4053647909762394,-0.0025688179052664,0.0011227665207621,0.0603805641347145,0.0469038878642181,2.4301562568024475,9.602173694451604,-0.0614256055821988,58.79695529722655,0.0003906847379504,0.0098119643393065,1525.0
86.74,145.28419656295077,123.4574813308002,24.932863156854275,1.1003534434759898,-2.5914277766862734,49.19574254349715,2.3961105816740296,0.4053812478842579,-0.0025676232817557,0.0011203245796019,0.0603543644634074,0.0468474509436993,2.4301618193930565,9.602545019344896,-0.0613969665005646,58.79828756284203,0.0003901680579186,0.0098074863133953,1525.0
86.76,145.3093406449656,123.49901328282884,24.935134167817928,1.1003324052328411,-2.5902394067924046,49.196702344451765,2.3961134364786916,0.405397692585874,-0.0025664291256311,0.0011178872152436,0.0603281772491176,0.0467910802761883,2.4301673761669447,9.602916074273043,-0.0613683387642234,58.799618418724826,0.000389652067538,0.0098030101165509,1525.0
86.78,145.33448385002717,123.54054594833656,24.937404215693803,1.100311389669668,-2.58905153832064,49.19766100697206,2.396116287349414,0.4054141250913584,-0.0025652354367392,0.0011154544196967,0.0603020024843479,0.0467347757864385,2.430172927130408,9.603286859460152,-0.0613397223692059,58.80094786643222,0.0003891367658787,0.009798535748052,1525.0
86.8,145.3596261790516,123.58207932655824,24.93967330088294,1.1002903967620437,-2.5878641710487993,49.19861853238971,2.3961191342910655,0.4054305454109719,-0.002564042214927,0.0011130261849838,0.0602758401616094,0.0466785373992832,2.4301784722897377,9.603657375130137,-0.0613111173115172,58.802275907519856,0.0003886221520114,0.0097940632071797,1525.0
86.82000000000001,145.38476763295404,123.62361341672955,24.941941423786215,1.1002694264854656,-2.5866773047548284,49.199574922034955,2.3961219773085083,0.4054469535549659,-0.002562849460041,0.0011106025031395,0.0602496902734207,0.0466223650396363,2.4301840116512152,9.604027621506678,-0.061282523587239,58.80360254354158,0.0003881082250081,0.0097895924932148,1525.0
86.84,145.40990821264867,123.66514821808718,24.944208584804333,1.1002484788155575,-2.5854909392167498,49.20053017723644,2.3961248164066,0.4054633495335822,-0.0025616571719282,0.0011081833662128,0.0602235528123053,0.0465662586324917,2.4301895452211175,9.604397598813254,-0.0612539411923765,58.80492777604967,0.0003875949839416,0.0097851236054316,1525.0
86.86,145.43504791904869,123.70668372986856,24.94647478433783,1.1002275537278932,-2.5843050742126885,49.20148429932135,2.396127651590192,0.4054797333570529,-0.0025604653504354,0.0011057687662655,0.0601974277707907,0.0465102181029232,2.430195073005714,9.60476730727314,-0.0612253701229348,58.806251606594486,0.0003870824278876,0.0097806565431104,1525.0
86.88,145.4601867530663,123.74821995131202,24.94874002278707,1.1002066511981474,-2.583119709520972,49.20243728961534,2.3961304828641303,0.4054961050356009,-0.0025592739954093,0.0011033586953726,0.0601713151414131,0.0464542433760843,2.430200595011267,9.605136747109436,-0.0611968103749702,58.80757403672475,0.0003865705559208,0.0097761913055319,1525.0
86.9,145.48532471561273,123.7897568816568,24.951004300552263,1.1001857712019445,-2.58193484491998,49.20338914944259,2.396133310233256,0.4055124645794392,-0.0025580831066968,0.0011009531456226,0.0601452149167156,0.0463983343772085,2.4302061112440345,9.605505918544957,-0.0611682619445386,58.80889506798753,0.0003860593671187,0.0097717278919787,1525.0
86.92,145.5104618075983,123.83129452014298,24.95326761803343,1.1001649137149854,-2.580750480188193,49.20433988012571,2.396136133702403,0.4055288119987714,-0.0025568926841447,0.0010985521091168,0.0601191270892478,0.046342491031609,2.4302116217102645,9.605874821802365,-0.0611397248276454,58.8102147019281,0.0003855488605602,0.0097672663017268,1525.0
86.94,145.53559802993223,123.87283286601148,24.95552997563043,1.1001440787129957,-2.5795666151042695,49.20528948298587,2.3961389532764015,0.4055451473037917,-0.0025557027275998,0.00109615557797,0.0600930516515632,0.0462867132646781,2.4302171264162005,9.606243457104096,-0.0611111990203212,58.81153294008994,0.0003850390353242,0.0097628065340609,1525.0
86.96000000000001,145.5607333835229,123.91437191850416,24.95779137374296,1.1001232661716502,-2.578383249446945,49.206237959342666,2.396141768960075,0.4055614705046848,-0.002554513236909,0.0010937635443092,0.0600669885962233,0.0462310010018883,2.4302226253680788,9.606611824672356,-0.0610826845186476,58.81284978401502,0.0003845298904911,0.0097583485882587,1525.0
86.98,145.5858678692776,123.9559116768637,24.960051812770548,1.100102476066752,-2.577200382995082,49.20718531051428,2.3961445807582415,0.4055777816116256,-0.0025533242119191,0.0010913760002756,0.060040937915794,0.0461753541687915,2.4302281185721286,9.6069799247292,-0.0610541813186042,58.8141652352435,0.0003840214251446,0.0097538924636024,1525.0
87.0,145.61100148810274,123.99745214033364,24.962311293112545,1.1000817083740777,-2.5760180155276435,49.20813153781736,2.3961473886757148,0.40559408063478,-0.002552135652477,0.0010889929380234,0.0600148996028482,0.0461197726910182,2.430233606034574,9.60734775749643,-0.0610256894162474,58.815479295313814,0.0003835136383661,0.0097494381593697,1525.0
